bioguide_id,name,gender,type,state,district,party,start,end,days_in_office,subjects_top_term,by_subj_bills_sponsored,by_subj_pass_rate
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Education,4.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Government operations and politics,1.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Health,9.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Immigration,9.0,0.2222222222222222
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,International affairs,2.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Labor and employment,1.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Public lands and natural resources,2.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,"Science, technology, communications",3.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Social welfare,1.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Sports and recreation,1.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,Transportation and public works,2.0,0.0
H001042,Mazie Hirono,F,sen,HI,-,Democrat,2013-01-03,2019-01-03,2191,none provided,2.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Agriculture and food,4.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Animals,2.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,4.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Congress,1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Crime and law enforcement,1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,2.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Energy,2.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Government operations and politics,1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Native Americans,10.0,0.1
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Public lands and natural resources,2.0,1.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,"Science, technology, communications",1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Sports and recreation,1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Taxation,3.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Transportation and public works,1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,Water resources development,1.0,0.0
H001061,John Hoeven,M,sen,ND,-,Republican,2017-01-03,2023-01-03,2191,none provided,1.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,8.0,0.25
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Congress,4.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,1.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Education,2.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Health,11.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Immigration,1.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,International affairs,1.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Labor and employment,3.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Public lands and natural resources,4.0,0.0
I000055,John Isakson,M,sen,GA,-,Republican,2017-01-03,2023-01-03,2191,Transportation and public works,2.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Agriculture and food,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Animals,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,2.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Commerce,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Congress,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Crime and law enforcement,3.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Emergency management,3.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Government operations and politics,10.0,0.2
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Health,4.0,0.25
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Immigration,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,International affairs,3.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Labor and employment,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Public lands and natural resources,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Taxation,1.0,0.0
J000293,Ron Johnson,M,sen,WI,-,Republican,2017-01-03,2023-01-03,2191,Transportation and public works,1.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Congress,2.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,1.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Environmental protection,1.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Government operations and politics,15.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Health,2.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,International affairs,5.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Law,1.0,0.0
L000575,James Lankford,M,sen,OK,-,Republican,2017-01-03,2023-01-03,2191,Taxation,3.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Agriculture and food,1.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Commerce,1.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Crime and law enforcement,3.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Families,1.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Government operations and politics,2.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Health,1.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Immigration,3.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,International affairs,3.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Law,1.0,0.0
L000174,Patrick Leahy,M,sen,VT,-,Democrat,2017-01-03,2023-01-03,2191,Taxation,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Agriculture and food,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Animals,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,"Civil rights and liberties, minority issues",1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Commerce,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Congress,2.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Crime and law enforcement,5.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,4.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Education,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Environmental protection,2.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Foreign trade and international finance,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Government operations and politics,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Housing and community development,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Immigration,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,International affairs,4.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Labor and employment,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Law,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Public lands and natural resources,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,"Science, technology, communications",1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Social welfare,1.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,Transportation and public works,3.0,0.0
L000577,Mike Lee,M,sen,UT,-,Republican,2017-01-03,2023-01-03,2191,none provided,2.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,5.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,"Civil rights and liberties, minority issues",1.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Commerce,3.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Crime and law enforcement,8.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Education,2.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Energy,7.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Environmental protection,3.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Finance and financial sector,2.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Foreign trade and international finance,2.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,1.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Health,9.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,International affairs,10.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Native Americans,1.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,4.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,"Science, technology, communications",7.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Sports and recreation,1.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,3.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,Transportation and public works,8.0,0.0
M000133,Edward Markey,M,sen,MA,-,Democrat,2015-01-06,2021-01-03,2189,none provided,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Agriculture and food,4.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,8.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,"Civil rights and liberties, minority issues",1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Commerce,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,2.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Education,1.0,1.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Environmental protection,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Finance and financial sector,4.0,0.25
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Government operations and politics,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Health,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,International affairs,2.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Labor and employment,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Law,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Native Americans,2.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Public lands and natural resources,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,"Science, technology, communications",2.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Social welfare,1.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Taxation,2.0,0.0
M000934,Jerry Moran,M,sen,KS,-,Republican,2017-01-03,2023-01-03,2191,Water resources development,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Agriculture and food,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Animals,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,3.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Congress,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Emergency management,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Energy,8.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Environmental protection,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Health,2.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Immigration,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Native Americans,17.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Public lands and natural resources,16.0,0.0625
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,"Science, technology, communications",2.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,Taxation,1.0,0.0
M001153,Lisa Murkowski,F,sen,AK,-,Republican,2017-01-03,2023-01-03,2191,none provided,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Agriculture and food,2.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Armed forces and national security,2.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,"Arts, culture, religion",1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Crime and law enforcement,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Education,4.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Energy,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Finance and financial sector,4.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Government operations and politics,2.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Health,2.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Housing and community development,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Immigration,4.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,International affairs,4.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Labor and employment,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Law,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Public lands and natural resources,1.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Social welfare,2.0,0.0
M001169,Christopher Murphy,M,sen,CT,-,Democrat,2013-01-03,2019-01-03,2191,Taxation,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Agriculture and food,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Armed forces and national security,3.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,"Civil rights and liberties, minority issues",1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Commerce,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Crime and law enforcement,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Education,9.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Emergency management,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Finance and financial sector,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Government operations and politics,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Health,5.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Housing and community development,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Immigration,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Labor and employment,12.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Public lands and natural resources,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Social welfare,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Sports and recreation,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Taxation,1.0,0.0
M001111,Patty Murray,F,sen,WA,-,Democrat,2017-01-03,2023-01-03,2191,Transportation and public works,1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Armed forces and national security,1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,"Civil rights and liberties, minority issues",1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Commerce,1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Congress,3.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Crime and law enforcement,7.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Economics and public finance,6.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Environmental protection,5.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Finance and financial sector,1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Foreign trade and international finance,1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Government operations and politics,5.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Health,3.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Immigration,2.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,International affairs,10.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Labor and employment,1.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Taxation,2.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,Transportation and public works,2.0,0.0
P000603,Rand Paul,M,sen,KY,-,Republican,2017-01-03,2023-01-03,2191,none provided,1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Agriculture and food,1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,3.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,"Arts, culture, religion",2.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,"Civil rights and liberties, minority issues",1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Commerce,2.0,0.5
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Crime and law enforcement,2.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Education,3.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Emergency management,1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Environmental protection,1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Finance and financial sector,3.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Foreign trade and international finance,1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,7.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Health,2.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,2.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,"Science, technology, communications",4.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Social welfare,1.0,0.0
P000595,Gary Peters,M,sen,MI,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,1.0,0.0
